0502010201,8,2002104504,12.7
0502010201,9,2002107631,6.5
0502010201,10,2002106097,28.4
0502010201,11,2002101105,62.9
0502010201,12,2002104535,31.7
0502010201,13,2002100161,52.5
0502010202,1,2002107350,3.1
0502010202,2,2002109413,15.3
0502010202,3,2002104331,2.5
0502010202,4,2002101078,4
0502010202,5,2002103751,9.7
0502010202,6,2002106650,35.1
0502010202,7,2002102554,128.3
0502010202,8,2002107370,72
0502010202,9,2002102106,92
0502010202,10,2002101115,34.6
0502010202,11,2002103863,112
0502010202,12,2002102255,172.7
0502010203,1,2002100614,4.7
0502010203,2,2002100745,4.7
0502010203,3,2002102018,7.9
0502010203,4,2002100409,31.7
0502010203,5,2002109208,29.8
0502010203,6,2002102506,32.4
0502010203,7,2002104974,121.9
0502010203,8,2002103516,133
0502010203,9,2002106279,172.5
0502010203,10,2002104770,96
0502010203,11,2002105006,32.8
0502010203,12,2002105517,1.9
0502010204,1,2002103541,5.7
0502010204,2,2002103640,42.6
0502010204,3,2002110012,10.8
0502010204,4,2002106559,16
0502010204,5,2002103456,29.1
0502010204,6,2002105932,1.5
0502010204,7,2002104454,247.1
0502010204,8,2002102808,126.3
0502010204,9,2002102867,52.3
0502010204,10,2002109442,50.6
0502010204,11,2002100537,9.6
0502010204,12,2002100153,66.5
0502010204,13,2002100059,141.4
0502010204,14,2002107657,53.7
0502010204,15,2002102797,252.3
0502010205,1,2003103032,1.4
0502010205,2,2003104744,3.6
0502010205,3,2003106138,34.4
0502010205,4,2003102429,12.9
0502010205,5,2003107211,117.7
0502010205,6,2003100733,17.7
0502010205,7,2003104592,43
0502010205,中止,2003106393,20.3
0502010206,1,2001106436,4.8
0502010206,2,2001101656,3.8
0502010206,3,2000102008,10.9
0502010206,4,2001100026,67.9
0502010206,5,2001106177,32.4
0502010206,6,2001105516,14
0502010206,7,2001101386,7.9
0502010206,8,2001103054,4.9
0502010206,9,2001101505,7.8
0502010206,10,2001109259,16.1
0502010206,11,2001100352,55.1
0502010206,12,2001103142,88.1
0502010206,13,2002100700,45.6
0502010207,1,2001102924,5.5
0502010207,2,2001101385,3.5
0502010207,3,2001105771,4.1
0502010207,4,2002100402,17.4
0502010207,5,2001106447,16
0502010207,6,2000109029,23.2
0502010207,7,2001104303,4.8
0502010207,8,2000103540,33.8
0502010207,9,2002100896,11.1
0502010207,10,2001101676,82.8
0502010207,11,2002103604,22.4
0502010207,12,2002106516,330.9
0502010208,1,2002104642,3.5
0502010208,2,2001102265,3.8
0502010208,3,2000100424,4.8
0502010208,4,2001107789,17.8
0502010208,5,2002103111,22.7
0502010208,6,2001107580,350.8
0502010208,7,2001101612,5
0502010208,8,2001104742,20.1
0502010208,9,2000104158,14.2
0502010208,10,2001100377,234.5
0502010208,11,2001102993,113.8
0502010208,12,2000101983,21.6
0502010208,13,2001104577,88.5
0502010209,1,2001107097,28.9
0502010209,2,2001105028,14.6
0502010209,3,2001104439,6.8
0502010209,4,2000105993,3.8
0502010209,5,2000102820,10.8
0502010209,6,2001104647,39.2
0502010209,7,2000101054,4.9
0502010209,8,2001103059,5
0502010209,9,2001105055,20.3
0502010209,10,2001105653,40.4
0502010209,11,2001100728,244.3
0502010209,12,2002106494,35.8
0502010209,13,2001100063,46.1
0502010209,14,2001103813,14.5
0502010209,15,2001103096,72.2
0502010209,16,2002105755,67.6
0502010210,1,2001106517,2
0502010210,2,2001106171,3.4
0502010210,3,2001103801,284.9
0502010210,4,2002109216,86.8
0502010210,5,2001103895,12.6
0502010210,6,2001110201,9.6
0502010210,7,2000106865,39.8
0502010210,8,2002100164,9.8
0502010210,9,1999106401,19
0502010210,10,2000100921,25.4
0502010210,11,2001104959,231.6
0502010210,12,2002103948,29
0502010210,13,2001101076,126.9
0502010211,1,2001104242,1.6
0502010211,2,1999106989,6.2
0502010211,3,2000101194,19.8
0502010211,4,1998104645,25.8
0502010211,5,1998101862,13.8
0502010211,6,2000105076,40.6
0502010211,7,2000100137,35.2
0502010211,8,2000104868,7.8
0502010211,9,1999106726,25.1
0502010211,10,1998104515,124.4
0502010211,11,2001103468,20.4
0502010301,1,2002105517,2.3
0502010301,2,2002104233,4.7
0502010301,3,2002100302,2.6
0502010301,4,2002109400,31.8
0502010301,5,2002103191,27.1
0502010301,6,2002105006,39.4
0502010301,7,2002105317,9.9
0502010301,8,2002105856,81.4
0502010302,1,2002102427,6.3
0502010302,2,2002100919,5.5
0502010302,3,2002106264,9.7
0502010302,4,2002103076,75.3
0502010302,5,2002106277,5.5
0502010302,6,2002102373,12.4
0502010302,7,2002103420,7
0502010302,8,2002102687,3.6
0502010302,9,2002107648,36
0502010302,10,2002100944,13
0502010302,11,2002104308,66.3
0502010303,1,2002104629,1.9
0502010303,2,2002103050,4.7
0502010303,3,2002103685,4.5
0502010303,4,2002103869,44.3
0502010303,5,2002106947,44.3
0502010303,6,2002102659,17.1
0502010303,7,2002103456,14.7
0502010303,8,2002104373,14.7
0502010303,9,2002103549,30.3
0502010303,10,2002100395,99.6
0502010304,1,2002103760,3.8
0502010304,2,2002104035,33
0502010304,3,2002106648,17.3
0502010304,4,2002103290,18.5
0502010304,5,2002101970,3.7
0502010304,6,2002100595,22.7
0502010304,7,2002105336,3.6
0502010304,8,2002109181,54.5
0502010304,9,2002106423,42.3
0502010304,10,2002105576,6.8
0502010304,11,2002100635,26.9
0502010304,12,2002106894,76.1
0502010304,13,2002102275,113.6
0502010304,14,2002104354,317.6
0502010304,15,2002106265,141.3
0502010305,1,2003106217,3.9
0502010305,2,2003100817,8.6
0502010305,3,2003102464,2.4
0502010305,4,2003103104,33.5
0502010305,5,2003104770,13
0502010305,6,2003106378,21.2
0502010305,7,2003101632,3.8
0502010305,8,2003103675,85.5
0502010305,9,2003103160,30.1
0502010306,1,2001103305,2.6
0502010306,2,2001105714,3.7
0502010306,3,2002105302,6.5
0502010306,4,2001102414,4.3
0502010306,5,2002100119,86.6
0502010306,6,1999104297,12.6
0502010306,7,2000105253,11.2
0502010306,8,2001105246,57.8
0502010306,9,2002107028,86.1
0502010307,1,2000109029,12.5
0502010307,2,2002100458,49.1
0502010307,3,2001103802,4.8
0502010307,4,2001100601,3.2
0502010307,5,2002100488,3.5
0502010307,6,2000106889,29.1
0502010307,7,2002102731,18.8
0502010307,8,2002103604,31.7
0502010307,9,2000104307,40
0502010307,10,2001104303,5.8
0502010307,11,2001102623,32.4
0502010307,除外,1997104620,-
0502010308,1,2001103451,3.3
0502010308,2,2001101678,13
0502010308,3,2002106748,3.7
0502010308,4,2002101401,5.8
0502010308,5,1999107120,19.2
0502010308,6,2002109453,48.1
0502010308,7,2002107557,20.3
0502010308,8,1998105759,171.1
0502010308,9,2000101357,46.7
0502010308,10,2001104915,23.1
0502010308,11,2001109448,68.8
0502010308,12,2001104213,47.9
0502010308,中止,2000104301,4.8
0502010309,1,2000105993,2.1
0502010309,2,2000103744,54.6
0502010309,3,2002104849,4.1
0502010309,4,2000100921,11.8
0502010309,5,2001100372,20.9
0502010309,6,2002103039,63.8
0502010309,7,2001103059,5.6
0502010309,7,2001104589,27.1
0502010309,9,2001102682,16
0502010309,10,2001105055,13.8
0502010309,11,2001100748,128.6
0502010310,1,2001107331,1.9
0502010310,2,2000101281,4.3
0502010310,3,2001104249,7.9
0502010310,4,2000107546,7.5
0502010310,5,2002106417,23.3
0502010310,6,2001102425,233.5
0502010310,7,2002101363,69.9
0502010310,8,2001106725,6.2
0502010310,9,2001106900,78.7
0502010311,1,2001110184,13
0502010311,2,2000102675,4.4
0502010311,3,1999106769,5.7
0502010311,4,2000106146,2.9
0502010311,5,2000107178,4.3
0502010311,6,1999101704,33.4
0502010311,7,1998107247,158.7
0502010311,8,1997100323,129.1
0502010311,9,2000110192,12.3
0502010311,10,1998104211,19.8
0502010311,11,1999101140,49.5
0502010401,1,2002103887,4.8
0502010401,2,2002110185,3.2
0502010401,3,2002107370,39.8
0502010401,4,2002104331,2.1
0502010401,5,2002106650,17.4
0502010401,6,2002104495,147.8
0502010401,7,2002102597,217.3
0502010401,8,2002105639,93.2
0502010401,9,2002106267,58.6
0502010401,10,2002107475,10
0502010401,11,2002106000,48.1
0502010401,12,2002107260,51.1
0502010402,1,2002100911,2.5
0502010402,2,2002103872,3.3
0502010402,3,2002104498,4.7
0502010402,4,2002100409,12.5
0502010402,5,2002106526,38.5
0502010402,6,2002104095,18.6
0502010402,7,2002102792,372
0502010402,8,2002104518,92.1
0502010402,9,2002104337,10.1
0502010402,10,2002103637,41.6
0502010402,11,2002101472,25.5
0502010403,1,2002102633,9.5
0502010403,2,2002100647,2.9
0502010403,3,2002102662,78.4
0502010403,4,2002102923,8
0502010403,5,2002103994,164.8
0502010403,6,2002101367,7.3
0502010403,7,2002100953,83.6
0502010403,8,2002107300,18.8
0502010403,9,2002105401,69.4
0502010403,10,2002104940,27.6
0502010403,11,2002106076,2.6
0502010403,12,2002102255,264.6
0502010403,13,2002102523,106.1
0502010403,14,2002102323,99.1
0502010404,1,2002105686,13.2
0502010404,2,2002105257,8.2
0502010404,3,2002100288,18.4
0502010404,4,2002104765,4.7
0502010404,5,2002104392,6.3
0502010404,5,2002107292,7.1
0502010404,7,2002104860,8.4
0502010404,8,2002107646,42
0502010404,9,2002101793,231.1
0502010404,10,2002103640,5.7
0502010404,11,2002106357,19.5
0502010404,12,2002104437,321.7
0502010404,13,2002103211,74.5
0502010404,14,2002107517,9.4
0502010405,1,2003107100,1.3
0502010405,2,2003103165,4.4
0502010405,3,2003104844,37.6
0502010405,4,2003104077,18.3
0502010405,5,2003104567,24.9
0502010405,6,2003100276,29.1
0502010405,7,2003100754,27.3
0502010405,8,2003102557,70.6
0502010405,9,2003103585,38.5
0502010405,10,2003105480,37
0502010406,1,2001104074,8.9
0502010406,2,2001109429,10.2
0502010406,3,2001103250,3.1
0502010406,4,2001103076,5.4
0502010406,5,2002100182,42.8
0502010406,6,1999101272,147.3
0502010406,7,2002106516,328.1
0502010406,8,2002104557,2.8
0502010406,9,2000100526,75.4
0502010406,10,2002103118,294
0502010406,11,2002101995,10.7
0502010406,12,2002100510,29.7
0502010407,1,2001103351,2.9
0502010407,2,2001103399,3.1
0502010407,3,2001100350,5.1
0502010407,4,2000102211,9.5
0502010407,5,2002103046,12
0502010407,6,2002104736,40.6
0502010407,7,2000106346,8.2
0502010407,8,2001104959,50.1
0502010407,9,2001102445,114.6
0502010407,10,2001103936,36.8
0502010407,11,2001102992,364.8
0502010408,1,2001103902,1.7
0502010408,2,2001106869,6.5
0502010408,3,2001109259,10.2
0502010408,4,2000103014,4.5
0502010408,5,1999100938,95.8
0502010408,6,2002100543,24.9
0502010408,7,2000102041,9.5
0502010408,8,2001100738,66.7
0502010408,9,2001104645,206
0502010409,1,2001107389,1.4
0502010409,2,2001102227,4
0502010409,3,2000105059,146
0502010409,4,2000103854,15.8
0502010409,5,1999103231,22.6
0502010409,6,2001103046,18.4
0502010409,7,2001103437,10.5
0502010409,8,2000105506,144.3
0502010409,9,2002106342,277.6
0502010410,1,2001104439,2.7
0502010410,2,2001110031,11.9
0502010410,3,2000110185,14.6
0502010410,4,2001110022,29.8
0502010410,5,2000110164,6.6
0502010410,6,2000104242,21.3
0502010410,7,2001110051,75.5
0502010410,8,2001110085,7.5
0502010410,9,2000110166,3.1
0502010410,10,2001101903,51.2
0502010410,11,2000110144,105.6
0502010411,1,2002100976,2.7
0502010411,2,2000101492,10
0502010411,3,2000101664,5.2
0502010411,4,2000100869,41.2
0502010411,5,2000101786,94.9
0502010411,6,2000106259,16.6
0502010411,7,2001106134,3.4
0502010411,8,2000101833,64.8
0502010411,9,2002101687,24.2
0502010411,10,1999105359,300.3
0502010411,11,1998102604,90.7
0502010411,12,1998101710,140.6
0502010411,13,2000100384,8.1
0502010501,1,2003106138,2.5
0502010501,2,2003100892,3.5
0502010501,3,2003105299,9.3
0502010501,4,2003105131,5.9
0502010501,5,2003107211,69.7
0502010501,6,2003102429,7.8
0502010501,7,2003104592,41.6
0502010501,8,2003105172,42.7
0502010501,9,2003100733,27.5
0502010501,中止,2003101261,15.6
0502010502,1,2002105254,7.5
0502010502,2,2002107568,346.9
0502010502,3,2002100147,50.1
0502010502,4,2002100466,1.7
0502010502,5,2002101533,14.9
0502010502,6,2002102696,3.6
0502010502,7,2002103310,479.8
0502010502,8,2002107657,68.2
0502010502,9,2002102056,16.9
0502010502,10,2002100387,48
0502010502,11,2002102506,52.3
0502010502,12,2002100579,31.9
0502010502,13,2002105711,336.1
0502010503,1,2002101078,2.8
0502010503,2,2002109346,5.2
0502010503,3,2002103751,11.5
0502010503,4,2002100261,25.1
0502010503,5,2002105918,46.1
0502010503,6,2002105152,3.2
0502010503,7,2002100763,199.6
0502010503,8,2002107631,26.1
0502010503,9,2002101086,7.1
0502010503,10,2002106894,89.2
0502010503,11,2002104495,40.3
0502010503,12,2002107005,48.4
0502010504,1,2002106559,6.3
0502010504,2,2002100745,1.8
0502010504,3,2002100307,3.9
0502010504,4,2002102867,45.7
0502010504,5,2002109208,52.8
0502010504,6,2002102288,106.5
0502010504,7,2002103516,214.1
0502010504,8,2002101092,86
0502010504,9,2002103262,191.6
0502010504,10,2002106504,95.4
0502010504,11,2002105289,6.4
0502010504,12,2002102796,164.1
0502010504,13,2002101520,30.9
0502010505,1,2002106097,17.9
0502010505,2,2002101085,15.2
0502010505,3,2002100647,4.6
0502010505,4,2002103018,3
0502010505,5,2002110077,138.3
0502010505,6,2002104276,222.9
0502010505,7,2002110034,8.4
0502010505,8,2002102343,2.6
0502010505,9,2002100320,69
0502010505,10,2002104255,65.4
0502010505,11,2002100030,126
0502010505,12,2002101872,88.5
0502010505,13,2002110169,142.5
0502010505,14,2002110233,170.8
0502010506,1,2002100896,12.7
0502010506,2,2001103235,1.3
0502010506,3,2002105863,12.6
0502010506,4,2000104779,6.6
0502010506,5,2000102259,21.6
0502010506,6,2002105208,92.9
0502010506,7,2001107580,69.7
0502010506,8,2001107789,13.3
0502010507,1,2001105155,5.8
0502010507,2,2001100065,8.8
0502010507,3,2001102066,3.8
0502010507,4,2000105654,10
0502010507,5,2001102265,2.7
0502010507,6,2000100424,5.5
0502010507,7,2001107469,165.8
0502010507,8,2000104158,33.5
0502010507,9,2001100063,119.1
0502010507,10,2002103884,92.4
0502010508,1,2000101607,5.2
0502010508,2,2001103054,16
0502010508,3,2001105771,3.1
0502010508,4,2001106447,15.9
0502010508,5,2000103540,83.3
0502010508,6,2000107342,22.8
0502010508,7,2001103296,3
0502010508,8,2002100458,10.6
0502010508,9,2001107349,36.1
0502010508,10,2000104081,118.2
0502010508,11,2002100402,11.9
0502010508,12,2002103807,97
0502010509,1,2000107546,2.4
0502010509,2,2001104742,41.4
0502010509,3,2001105404,9.4
0502010509,4,1999104160,22.3
0502010509,5,2001100431,14.2
0502010509,6,1999106609,2.2
0502010509,7,2002104927,29.9
0502010509,8,2001104577,240.6
0502010509,9,2002103621,37
0502010509,10,2001110177,15.8
0502010510,1,2001103132,1.7
0502010510,2,2001104525,18
0502010510,3,2000103588,14
0502010510,4,2000101392,4.8
0502010510,5,2001102104,36
0502010510,6,2002110037,60.4
0502010510,7,2001106844,76.4
0502010510,8,2000101357,144
0502010510,9,2000105189,8.3
0502010510,10,2002100860,16.9
0502010510,11,2002102647,382.2
0502010510,12,2000110068,10.7
0502010511,1,2002101665,3.7
0502010511,2,2000106193,7.9
0502010511,3,1998101560,13.8
0502010511,4,2002103847,6.9
0502010511,5,1999103715,63.5
0502010511,6,2000101450,16
0502010511,6,1999102057,3.8
0502010511,8,2001107023,10.4
0502010511,9,1999105313,69
0502010511,10,2002105416,15.5
0502010511,11,1998100198,16.6
0502010511,12,2000106752,32.5
0502010511,13,2001110051,170.6
0502010511,14,2000104320,37.2
0502010601,1,2002106205,8.9
0502010601,2,2002100682,7.1
0502010601,3,2002102370,5.3
0502010601,4,2002100197,1.9
0502010601,5,2002106194,10.7
0502010601,6,2002101034,12
0502010601,7,2002101115,104.5
0502010601,8,2002104070,29.4
0502010601,9,2002104770,47.5
0502010601,10,2002104262,52.6
0502010601,11,2002103367,107.7
0502010601,12,2002104520,79.7
0502010602,1,2002103352,1.1
0502010602,2,2002104498,12.1
0502010602,3,2002110057,11.1
0502010602,4,2002110205,23.6
0502010602,5,2002104468,14.6
0502010602,6,2002104753,135.5
0502010602,7,2002102347,46.1
0502010602,8,2002100875,182.3
0502010602,9,2002102323,220.3
0502010602,10,2002102792,230.8
0502010602,11,2002103173,74
0502010602,12,2002100947,81.9
0502010602,13,2002100112,384.5
0502010603,1,2002110012,2.9
0502010603,2,2002105172,5.7
0502010603,3,2002103685,3.1
0502010603,4,2002104454,24.6
0502010603,5,2002102808,22.8
0502010603,6,2002102558,82.5
0502010603,7,2002110196,11.7
0502010603,8,2002200039,29.3
0502010603,9,2002100756,37
0502010603,10,2002107439,135.4
0502010603,11,2002105882,12.2
0502010603,12,2002102274,393.5
0502010603,13,2002104235,216.1
0502010603,14,2002103099,22.1
0502010603,15,2002102255,303.9
0502010603,16,2002107349,40.5
0502010604,1,2001102231,5
0502010604,2,2001101656,2.3
0502010604,3,2001103864,28.6
0502010604,4,2001105516,19.6
0502010604,5,2002100385,13.8
0502010604,6,2001102685,74.2
0502010604,7,2001103053,3.9
0502010604,8,2002107311,36.5
0502010604,9,2001106177,24.5
0502010604,10,2001100352,97.1
0502010604,11,2000102008,10.1
0502010605,1,2003102915,2.3
0502010605,2,2003102843,2.5
0502010605,3,2003103009,11.1
0502010605,4,2003102844,4.8
0502010605,5,2003100274,21.6
0502010605,6,2003104661,77.7
0502010605,7,2003101925,29.1
0502010605,8,2003104873,89
0502010605,9,2003105128,81
0502010606,1,2001103895,7.3
0502010606,2,2002103112,14.1
0502010606,3,2000101444,1.5
0502010606,4,2000102226,14.2
0502010606,5,2002109216,9.3
0502010606,6,2000106865,6.7
0502010606,7,1998103198,76.8
0502010606,8,2001101076,101.9
0502010607,1,2001110241,1.7
0502010607,2,2001110187,5.7
0502010607,3,2002110133,24.2
0502010607,4,2001110247,10.3
0502010607,5,2001110153,17
0502010607,6,2002103925,49.4
0502010607,7,2000104281,5.1
0502010607,8,2000110081,90
0502010607,9,2001110206,93.3
0502010607,10,2001104450,51
0502010607,11,2001110166,70.5
0502010607,12,1999101046,52.1
0502010608,1,2001103731,1.4
0502010608,2,2000103375,7.1
0502010608,3,2000106346,58.7
0502010608,4,2001110160,44.3
0502010608,5,2001101612,19.7
0502010608,6,1998102136,43.4
0502010608,7,2000103014,7.1
0502010608,8,2001110156,63.2
0502010608,9,2001105659,125.6
0502010608,10,1999110034,48
0502010608,11,2001110029,10.7
0502010609,1,1999103789,2.3
0502010609,2,2001106193,2.4
0502010609,3,2001106700,3.6
0502010609,4,1998103926,18.6
0502010609,5,1999106726,22.4
0502010609,6,2001100039,38.6
0502010610,1,2000110170,3
0502010610,2,2001103468,6.5
0502010610,3,2000110147,6.6
0502010610,4,2001106134,3.6
0502010610,5,1998102598,35.6
0502010610,6,2000105076,4.3
0502010610,7,2000101833,67.7
0502010610,8,1998103767,26.6
0502010610,9,1998102604,133.8
0502010610,10,2000106361,71.7
0502010611,1,2000102386,2.5
0502010611,2,1999100620,26.2
0502010611,3,2002105358,9.3
0502010611,4,1997106516,40.6
0502010611,5,1999110155,163.2
0502010611,6,2000110065,27.7
0502010611,7,2002100480,13.5
0502010611,8,1999106856,94.7
0502010611,9,1999106721,2.3
0502010611,10,2000101562,23.8
0502010611,11,2000109434,29.2
0502010611,12,1997100323,360.9
0502010611,13,1999100510,101.1
0502010611,14,1999102742,75.7
0502010611,15,2001103325,46.3
0502010611,16,1997110296,234.9
0502010701,1,2003102464,1.1
0502010701,2,2003104770,11.2
0502010701,3,2003100733,17.5
0502010701,4,2003106378,33.8
0502010701,5,2003101097,73.8
0502010701,6,2003103104,10.6
0502010702,1,2002104387,3.3
0502010702,2,2002106264,10.9
0502010702,3,2002104373,9.4
0502010702,4,2002104233,3.6
0502010702,5,2002104504,39.1
0502010702,6,2002106845,10.8
0502010702,7,2002103593,4.2
0502010702,8,2002104897,75
0502010702,9,2002100522,16.4
0502010702,10,2002102181,32.4
0502010702,11,2002200057,110.8
0502010702,12,2002103359,156.7
0502010703,1,2002110136,6.4
0502010703,2,2002106277,19.6
0502010703,3,2002107010,9.3
0502010703,4,2002101489,28.7
0502010703,5,2002110185,1.5
0502010703,6,2002103076,11.3
0502010703,7,2002106265,187.9
0502010703,8,2002103290,11.5
0502010703,9,2002106423,107.5
0502010703,10,2002102597,160.1
0502010703,11,2002106267,79.4
0502010703,12,2002106039,259.3
0502010704,1,2002101335,9.1
0502010704,2,2002104570,1.7
0502010704,3,2002102808,58.9
0502010704,4,2002102258,19.7
0502010704,5,2002104765,5.7
0502010704,6,2002100537,15.7
0502010704,7,2002100397,46.5
0502010704,8,2002103640,17.3
0502010704,9,2002102558,80.2
0502010704,10,2002103262,117.9
0502010704,11,2002100777,97.4
0502010704,12,2002103549,132.5
0502010704,13,2002102566,17.4
0502010704,14,2002106947,16.8
0502010705,1,2003102413,3.6
0502010705,2,2003100810,1.9
0502010705,3,2003106035,28.5
0502010705,4,2003105146,5.6
0502010705,5,2003109445,13
0502010705,6,2003109293,68.5
0502010705,7,2003102934,18.2
0502010705,8,2003106237,16.9
0502010705,9,2003100992,74.9
0502010706,1,2002103340,27.4
0502010706,2,2002105328,2.5
0502010706,3,2002102923,10.1
0502010706,4,2002107517,18.6
0502010706,5,2002100982,4
0502010706,6,2002104035,8.2
0502010706,7,2002106065,194.7
0502010706,8,2002100059,87.5
0502010706,9,2002102784,7.6
0502010706,10,2002107300,175.2
0502010706,11,2002106648,12.9
0502010706,12,2002102662,60.3
0502010706,13,2002102920,133.5
0502010706,14,2002101653,300.6
0502010706,15,2002104988,59.2
0502010706,16,2002103331,76.6
0502010707,1,2000107342,15.6
0502010707,2,2001103802,4.9
0502010707,3,2001101854,2.2
0502010707,4,2001101385,3.1
0502010707,5,1999101272,70.9
0502010707,6,2002100827,10.6
0502010707,7,2000103884,165.7
0502010707,8,2001104324,46.6
0502010707,9,2002102731,47.7
0502010707,10,2001104293,318.9
0502010707,11,2001100372,20.4
0502010708,1,2001101678,10.5
0502010708,2,2001100601,15
0502010708,3,2002103127,20.9
0502010708,4,2002104438,2.6
0502010708,5,2001106237,105.6
0502010708,6,2002104513,43
0502010708,7,2002100887,7.4
0502010708,8,2001105714,2.8
0502010708,9,2001100511,24.4
0502010708,10,2000102211,13.5
0502010708,11,1998105759,253.9
0502010708,12,2001105246,77.7
0502010708,13,2002103884,192.6
0502010709,1,2001104252,5
0502010709,2,2001102414,6.9
0502010709,3,2001103801,7.9
0502010709,4,1999106401,16.2
0502010709,5,2001106844,69.2
0502010709,6,2001104249,3.6
0502010709,7,2001103864,19.4
0502010709,8,2002105302,10.7
0502010709,9,2002105686,22.3
0502010709,10,2001106900,123.7
0502010709,11,2000105253,10.7
0502010709,12,2000107657,7.1
0502010710,1,2001103908,2
0502010710,2,2001103399,3.6
0502010710,3,2001103055,8.4
0502010710,4,2002101002,6.9
